-0.5143 0.2242 0 -57.6
-4.4312 -39.3674 4.5339 45.9
6.7788 -5.698 -4.0072 -58.4
19.1485 -9.799 -15.9391 -62.3
28.2151 -9.78 -33.8403 -64.9
78.4066 9.9541 -47.6674 -65.9
30.943 2.7017 -73.035 -65.8
29.3403 -71.6143 -75.1648 -65.8
17.2953 -4.5854 -9.3879 -61.9
35.6496 -12.2658 -18.4505 -64.5
79.3107 -93.1531 -10.0243 -65.8
110.4144 -37.7801 -37.1511 -65.9
164.1985 -42.6564 -49.5181 -65.9
170.2701 -41.3309 -54.8127 -65.9
39.2305 -3.6629 -8.6748 -64.4
81.5874 -41.1669 -6.6347 -65.8
112.4803 -71.2789 -17.0171 -65.8
138.6075 -96.2475 -11.89 -65.8
94.3922 -4.2956 7.9412 -65.8
145.7956 11.8377 24.7844 -65.9
171.9213 -25.1618 96.0642 -65.8
10.5045 -22.5513 19.5028 -61.1
19.1579 -51.3163 61.3027 -65.6
22.4431 -37.0588 27.383 -64.9
67.5453 -3.3506 49.0151 -65.8
122.2689 1.7669 70.712 -65.9
155.3981 2.5625 92.5151 -65.9
144.8086 1.1286 86.0144 -65.9
113.0764 8.7784 58.2629 -65.9
85.646 -137.1338 29.7742 -65.8
-11.2366 -10.0169 -4.0808 -60.1
-39.0387 25.3598 -39.6132 -65.4
-23.3374 -21.3299 -15.2892 -63.2
-66.9865 -27.3048 -33.5061 -65.6
-110.2683 -23.1316 -48.2855 -65.9
-158.3186 -26.6235 -63.2914 -65.9
-132.5421 -18.347 -60.5459 -65.9
-107.5945 -42.105 -45.289 -65.9
-33.0795 -32.8287 -18.8379 -64.2
-52.1012 -45.2955 -24.7197 -65.3
-116.9018 -65.7102 -95.6127 -65.9
-84.854 -94.7618 -50.8843 -65.8
-21.9693 -57.0318 -20.3153 -65.4
-8.1295 -130.6103 -6.2861 -65.8
-4.0017 -125.2104 -21.7117 -65.8
-11.6499 -7.4541 11.5885 -59.9
-18.1526 -9.7232 19.718 -62.3
-15.7757 10.5302 24.917 -65.3
-14.4741 61.4145 17.5417 -65.9
-7.6206 134.3487 1.0474 -65.9
-7.3209 144.9242 -3.0519 -65.9
-22.8489 68.7391 19.1769 -65.9
-46.9907 126.3921 19.6733 -65.9
-39.6877 117.8155 20.9513 -65.9
-15.784 -10.2761 23.303 -63.5
4.9275 20.8752 28.7643 -65.5
83.2141 78.3095 79.6665 -65.9
45.0665 97.1683 64.9132 -65.9
1.3489 -79.5121 13.6566 -65.7
8.3623 -147.4459 6.6359 -65.8
10.064 -152.7343 4.5593 -65.8
-26.5325 -11.4508 21.7057 -62.8
-58.3742 12.7161 28.8758 -65.5
-82.5674 33.598 35.542 -66
-87.1454 35.6896 34.7072 -66
-107.1531 44.9571 36.5205 -66
-101.7536 42.5783 35.9973 -66
-89.7154 -67.1763 42.3395 -65.8
0.3426 18.4829 2.1245 -59.3
-7.5803 32.7843 20.1268 -63.4
-0.0193 54.2944 44.7091 -65.7
49.8325 99.4419 67.6464 -66
40.8975 105.2296 63.1935 -66
-13.806 87.5312 43.8134 -65.9
6.0272 35.5328 -2.8961 -61.7
22.0932 63.0117 -36.5668 -65
61.8152 81.9506 -98.4625 -66
65.0216 126.9886 -57.7363 -66.1
8.8668 70.74 2.8706 -64.7
-72.9081 145.7389 26.014 -66
4.3061 118.9 8.3743 -65.7
-43.5278 105.257 39.6291 -65.9
3.2321 168.79 17.7415 -65.9
1.0511 216.5674 23.9248 -65.9
-51.3565 293.7701 39.0875 -66
-6.3856 293.3361 -34.0685 -65.9
9.8394 215.428 25.7752 -65.9
14.4793 228.881 26.7749 -65.9
-18.765 299.232 75.1323 -65.8
51.3313 331.215 59.143 -65.9
68.3031 308.2964 -11.5635 -65.9
25.6244 -75.4824 -12.1621 49.2
64.1195 -65.2725 -27.2562 49.6
74.7902 -34.8355 -28.4253 49.6
83.6554 -5.9466 -17.0381 49.6
93.4611 21.096 -2.2809 49.6
72.1059 -78.505 -29.41 49.6
99.1969 -75.4609 -44.7206 49.7
125.042 -74.1452 -62.9382 49.7
153.0294 -74.1745 -77.7198 49.7
179.5948 -73.3059 -94.8459 49.7
202.542 -61.6985 -112.2753 49.7
223.7727 -51.2441 -133.2633 49.5
246.4009 -45.112 -154.5242 49.2
